readgroup,sample_name,subject_id,sample_type,absolute_path_to_fq1,absolute_path_to_fq2,library_name,platform_unit,sequence_date,sequence_platform,sequence_center
DCR0027_NA_L03_557,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-557_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-557_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L03_558,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-558_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-558_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L03_559,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-559_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-559_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L03_560,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-560_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-560_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L03_561,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-561_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-561_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L03_562,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-562_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-562_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L03_563,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-563_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-563_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L03_564,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-564_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L03_B5GHUMxlydRAAFA-564_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L04_557,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-557_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-557_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L04_558,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-558_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-558_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L04_559,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-559_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-559_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L04_560,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-560_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-560_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L04_561,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-561_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-561_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L04_562,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-562_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-562_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L04_563,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-563_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-563_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L04_564,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-564_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082385_L04_B5GHUMxlydRAAFA-564_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L01_557,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-557_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-557_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L01_558,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-558_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-558_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L01_559,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-559_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-559_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L01_560,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-560_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-560_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L01_561,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-561_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-561_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L01_562,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-562_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-562_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L01_563,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-563_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-563_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_NA_L01_564,DCR0027_NA,DCR0027,N,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-564_1.fq.gz,/home/ckane/crc_more2/DCR0027_NA/V350082501_L01_B5GHUMxlydRAAFA-564_2.fq.gz,DCR0027_NA,DCR0027_NA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L03_549,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-549_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-549_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L03_550,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-550_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-550_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L03_551,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-551_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-551_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L03_552,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-552_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-552_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L03_553,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-553_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-553_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L03_554,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-554_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-554_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L03_555,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-555_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-555_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L03_556,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-556_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L03_B5GHUMxlydRAAEA-556_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L04_549,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-549_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-549_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L04_550,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-550_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-550_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L04_551,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-551_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-551_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L04_552,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-552_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-552_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L04_553,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-553_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-553_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L04_554,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-554_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-554_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L04_555,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-555_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-555_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L04_556,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-556_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082385_L04_B5GHUMxlydRAAEA-556_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L01_549,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-549_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-549_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L01_550,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-550_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-550_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L01_551,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-551_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-551_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L01_552,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-552_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-552_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L01_553,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-553_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-553_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L01_554,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-554_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-554_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L01_555,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-555_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-555_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
DCR0027_TA_L01_556,DCR0027_TA,DCR0027,T,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-556_1.fq.gz,/home/ckane/crc_more2/DCR0027_TA/V350082501_L01_B5GHUMxlydRAAEA-556_2.fq.gz,DCR0027_TA,DCR0027_TA,2023-10-30T11:11:00,ILLUMINA,BGI
