readgroup,sample_name,subject_id,sample_type,absolute_path_to_fq1,absolute_path_to_fq2,library_name,platform_unit,sequence_date,sequence_platform,sequence_center
DCR102_TA_L01_536,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L01_B5GHOMrkogRAAEA-536_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L01_B5GHOMrkogRAAEA-536_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L01_537,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L01_B5GHOMrkogRAAEA-537_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L01_B5GHOMrkogRAAEA-537_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L01_538,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L01_B5GHOMrkogRAAEA-538_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L01_B5GHOMrkogRAAEA-538_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L01_539,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L01_B5GHOMrkogRAAEA-539_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L01_B5GHOMrkogRAAEA-539_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L01_540,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L01_B5GHOMrkogRAAEA-540_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L01_B5GHOMrkogRAAEA-540_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L02_533,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-533_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-533_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L02_534,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-534_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-534_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L02_535,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-535_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-535_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L02_536,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-536_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-536_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L02_537,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-537_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-537_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L02_538,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-538_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-538_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L02_539,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-539_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-539_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L02_540,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-540_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L02_B5GHOMrkogRAAEA-540_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L03_533,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-533_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-533_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L03_534,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-534_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-534_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L03_535,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-535_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-535_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L03_536,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-536_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-536_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L03_537,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-537_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-537_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L03_538,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-538_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-538_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L03_539,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-539_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-539_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L03_540,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-540_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L03_B5GHOMrkogRAAEA-540_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L04_533,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-533_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-533_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L04_534,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-534_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-534_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L04_535,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-535_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-535_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L04_536,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-536_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-536_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L04_537,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-537_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-537_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L04_538,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-538_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-538_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L04_539,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-539_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-539_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR102_TA_L04_540,DCR102_TA,DCR102,T,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-540_1.fq.gz,/home/ckane/crc-more/DCR102_TA/V350150425_L04_B5GHOMrkogRAAEA-540_2.fq.gz,DCR102_TA,DCR102_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L01_573,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-573_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-573_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L01_574,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-574_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-574_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L01_575,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-575_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-575_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L01_576,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-576_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-576_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L01_577,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-577_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-577_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L01_578,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-578_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-578_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L01_579,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-579_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-579_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L01_580,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-580_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L01_B5GHOMrkogRAAJA-580_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L02_573,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-573_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-573_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L02_574,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-574_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-574_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L02_575,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-575_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-575_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L02_576,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-576_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-576_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L02_577,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-577_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-577_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L02_578,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-578_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-578_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L02_579,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-579_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-579_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L02_580,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-580_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L02_B5GHOMrkogRAAJA-580_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L03_573,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-573_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-573_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L03_574,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-574_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-574_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L03_575,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-575_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-575_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L03_576,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-576_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-576_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L03_577,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-577_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-577_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L03_578,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-578_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-578_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L03_579,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-579_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-579_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L03_580,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-580_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L03_B5GHOMrkogRAAJA-580_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L04_573,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-573_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-573_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L04_574,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-574_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-574_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L04_575,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-575_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-575_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L04_576,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-576_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-576_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L04_577,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-577_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-577_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L04_578,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-578_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-578_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L04_579,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-579_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-579_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_NA_L04_580,DCR105_NA,DCR105,N,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-580_1.fq.gz,/home/ckane/crc-more/DCR105_NA/V350150521_L04_B5GHOMrkogRAAJA-580_2.fq.gz,DCR105_NA,DCR105_NA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L01_565,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-565_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-565_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L01_566,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-566_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-566_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L01_567,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-567_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-567_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L01_568,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-568_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-568_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L01_569,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-569_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-569_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L01_570,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-570_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-570_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L01_571,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-571_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-571_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L01_572,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-572_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L01_B5GHOMrkogRAAIA-572_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L02_565,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-565_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-565_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L02_566,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-566_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-566_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L02_567,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-567_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-567_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L02_568,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-568_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-568_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L02_569,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-569_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-569_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L02_570,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-570_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-570_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L02_571,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-571_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-571_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L02_572,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-572_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L02_B5GHOMrkogRAAIA-572_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L03_565,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-565_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-565_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L03_566,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-566_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-566_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
